InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545160,22627,MINT KITCHEN SCALES,1,2011-02-28 13:31:00,0.0,,United Kingdom
545160,22625,RED KITCHEN SCALES,1,2011-02-28 13:31:00,0.0,,United Kingdom
545160,22559,SEASIDE FLYING DISC,1,2011-02-28 13:31:00,0.0,,United Kingdom
545176,22470,HEART OF WICKER LARGE,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22365,DOORMAT RESPECTABLE HOUSE,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22363,GLASS JAR MARMALADE ,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22350,ILLUSTRATED CAT BOWL ,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22300,COFFEE MUG DOG + BALL DESIGN,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22064,PINK DOUGHNUT TRINKET POT ,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,21888,BINGO SET,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,20685,DOORMAT RED RETROSPOT,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22383,LUNCH BAG SUKI DESIGN ,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,85099F,JUMBO BAG STRAWBERRY,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,21899,"KEY FOB , GARAGE DESIGN",1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,79321,CHILLI LIGHTS,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22627,MINT KITCHEN SCALES,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22619,SET OF 6 SOLDIER SKITTLES,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22550,HOLIDAY FUN LUDO,1,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2011-02-28 14:19:00,0.0,,United Kingdom
546933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22692,DOORMAT WELCOME TO OUR HOME,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22685,FRENCH BLUE METAL DOOR SIGN 0,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22627,MINT KITCHEN SCALES,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22626,BLACK KITCHEN SCALES,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22521,CHILDS GARDEN TROWEL PINK,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22374,AIRLINE BAG VINTAGE JET SET RED,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22366,DOORMAT AIRMAIL ,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2011-03-18 11:02:00,0.0,,United Kingdom
546933,20719,WOODLAND CHARLOTTE BAG,1,2011-03-18 11:02:00,0.0,,United Kingdom
547394,71477,,1,2011-03-22 16:38:00,0.0,,United Kingdom
547395,84977,,1,2011-03-22 16:38:00,0.0,,United Kingdom
547396,79321,CHILLI LIGHTS,1,2011-03-22 16:54:00,0.0,,United Kingdom
547529,21841,,1,2011-03-23 15:05:00,0.0,,United Kingdom
547531,82605,,1,2011-03-23 15:06:00,0.0,,United Kingdom
547532,84227,,1,2011-03-23 15:06:00,0.0,,United Kingdom
547534,90084,,1,2011-03-23 15:06:00,0.0,,United Kingdom
547536,90005A,,1,2011-03-23 15:07:00,0.0,,United Kingdom
547813,84840,,1,2011-03-25 14:11:00,0.0,,United Kingdom
547928,37444B,,1,2011-03-28 14:00:00,0.0,,United Kingdom
547933,21445,,1,2011-03-28 14:02:00,0.0,,United Kingdom
547943,21357,,1,2011-03-28 14:58:00,0.0,,United Kingdom
548221,85049B,,1,2011-03-30 09:47:00,0.0,,United Kingdom
548639,22627,,1,2011-04-01 12:34:00,0.0,,United Kingdom
549100,21484,CHICK GREY HOT WATER BOTTLE,1,2011-04-06 11:14:00,0.0,,United Kingdom
549498,22847,,1,2011-04-08 15:06:00,0.0,,United Kingdom
549500,79321,,1,2011-04-08 15:06:00,0.0,,United Kingdom
549502,84459B,,1,2011-04-08 15:07:00,0.0,,United Kingdom
550927,84990,,1,2011-04-21 14:40:00,0.0,,United Kingdom
550980,21445,,1,2011-04-21 17:31:00,0.0,,United Kingdom
550981,21911,,1,2011-04-21 17:32:00,0.0,,United Kingdom
550984,85008,,1,2011-04-21 17:35:00,0.0,,United Kingdom
551964,20851,,1,2011-05-05 13:13:00,0.0,,United Kingdom
551965,21429,,1,2011-05-05 13:13:00,0.0,,United Kingdom
552220,22202,,1,2011-05-06 15:20:00,0.0,,United Kingdom
552230,20735,BLACK MINI TAPE MEASURE ,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,22617,BAKING SET SPACEBOY DESIGN,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,DOT,DOTCOM POSTAGE,1,2011-05-06 15:43:00,0.0,,United Kingdom
553163,22726,,1,2011-05-13 16:10:00,0.0,,United Kingdom
553349,22719,,1,2011-05-16 13:31:00,0.0,,United Kingdom
553521,85099F,JUMBO BAG STRAWBERRY,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,48184,DOORMAT ENGLISH ROSE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22692,DOORMAT WELCOME TO OUR HOME,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22626,BLACK KITCHEN SCALES,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22559,SEASIDE FLYING DISC,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22518,CHILDS GARDEN BRUSH BLUE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22519,CHILDS GARDEN BRUSH PINK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22515,CHILDS GARDEN SPADE PINK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22430,ENAMEL WATERING CAN CREAM,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22427,ENAMEL FLOWER JUG CREAM,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22365,DOORMAT RESPECTABLE HOUSE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22363,GLASS JAR MARMALADE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22359,GLASS JAR KINGS CHOICE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22203,MILK PAN RED RETROSPOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,21889,WOODEN BOX OF DOMINOES,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,21116,OWL DOORSTOP,1,2011-05-17 14:35:00,0.0,,United Kingdom
553539,22425,ENAMEL COLANDER CREAM,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22201,FRYING PAN BLUE POLKADOT,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22692,DOORMAT WELCOME TO OUR HOME,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,20711,JUMBO BAG TOYS ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22843,BISCUIT TIN VINTAGE GREEN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22523,CHILDS GARDEN FORK PINK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22522,CHILDS GARDEN FORK BLUE ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22519,CHILDS GARDEN BRUSH PINK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22514,CHILDS GARDEN SPADE BLUE,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22501,PICNIC BASKET WICKER LARGE,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22474,SPACEBOY TV DINNER TRAY,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22426,ENAMEL WASH BOWL CREAM,1,2011-05-17 15:27:00,0.0,,United Kingdom
553719,85017C,adjustment,1,2011-05-18 16:18:00,0.0,,United Kingdom
553746,84990,,1,2011-05-19 09:46:00,0.0,,United Kingdom
554148,20966,,1,2011-05-23 10:53:00,0.0,,United Kingdom
554149,85185D,,1,2011-05-23 10:53:00,0.0,,United Kingdom
555469,84917,,1,2011-06-03 11:11:00,0.0,,United Kingdom
556934,37479B,,1,2011-06-15 15:43:00,0.0,,United Kingdom
556947,22444,,1,2011-06-15 16:55:00,0.0,,United Kingdom
556948,90104,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556949,85185D,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556950,84548,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556952,21784,,1,2011-06-15 16:57:00,0.0,,United Kingdom
558340,22514,CHILDS GARDEN SPADE BLUE,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22431,WATERING CAN BLUE ELEPHANT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22430,ENAMEL WATERING CAN CREAM,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22380,TOY TIDY SPACEBOY  ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,21116,OWL DOORSTOP,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85099F,JUMBO BAG STRAWBERRY,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22627,MINT KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22692,DOORMAT WELCOME TO OUR HOME,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22685,FRENCH BLUE METAL DOOR SIGN 0,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
